"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","task","test_trial"
"","","","","","html-keyboard-response","407","533662","0.0-5.0-0.132","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","408","535951","0.0-5.0-1.132","2288","[""videos/fast_med_c14_pink.mov""]","f","response","false"
"","","","","","html-keyboard-response","409","536452","0.0-5.0-0.133","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","410","538472","0.0-5.0-1.133","2018","[""videos/med_high_c8_pink_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","411","539473","0.0-5.0-0.134","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","412","541632","0.0-5.0-1.134","2157","[""videos/slow_low_c12_tan.mov""]","j","response","false"
"","","","","","html-keyboard-response","413","543704","0.0-5.0-2.134-0.134","2072","<p>You can take a quick break now if you need it.</p>
      <p>Press the spacebar to continue.</p>"," ","",""
"","","","","","html-keyboard-response","414","544206","0.0-5.0-0.135","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","415","546244","0.0-5.0-1.135","2037","[""videos/med_med_c8_tan_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","416","546997","0.0-5.0-0.136","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","417","548640","0.0-5.0-1.136","1642","[""videos/med_high_c10_purple.mov""]","j","response","false"
"","","","","","html-keyboard-response","418","549642","0.0-5.0-0.137","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","419","551137","0.0-5.0-1.137","1493","[""videos/fast_high_c4_purple.mov""]","f","response","false"
"","","","","","html-keyboard-response","420","551888","0.0-5.0-0.138","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","421","553318","0.0-5.0-1.138","1428","[""videos/slow_med_c3_tan.mov""]","f","response","false"
"","","","","","html-keyboard-response","422","553819","0.0-5.0-0.139","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","423","555317","0.0-5.0-1.139","1496","[""videos/med_med_c1_pink_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","424","555819","0.0-5.0-0.140","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","425","557437","0.0-5.0-1.140","1617","[""videos/slow_med_c5_tan_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","426","558439","0.0-5.0-0.141","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","427","559969","0.0-5.0-1.141","1528","[""videos/fast_high_c12_teal.mov""]","f","response","false"
"","","","","","html-keyboard-response","428","560971","0.0-5.0-0.142","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","429","562717","0.0-5.0-1.142","1745","[""videos/slow_med_c7_pink.mov""]","j","response","false"
"","","","","","html-keyboard-response","430","563719","0.0-5.0-0.143","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","431","565085","0.0-5.0-1.143","1365","[""videos/med_high_c6_purple_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","432","566670","0.0-6.0","1584","<p>You can take a quick break now if you need it.</p>
      <p>Press the spacebar to continue.</p>"," ","",""
"","","","","","html-keyboard-response","433","567671","0.0-7.0-0.0","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","434","569049","0.0-7.0-1.0","1376","[""videos/slow_low_c2_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","435","570051","0.0-7.0-0.1","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","436","573431","0.0-7.0-1.1","3378","[""videos/med_med_c14_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","437","574433","0.0-7.0-0.2","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","438","576060","0.0-7.0-1.2","1626","[""videos/fast_high_c13_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","439","576812","0.0-7.0-0.3","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","440","578253","0.0-7.0-1.3","1440","[""videos/slow_med_c3_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","441","579006","0.0-7.0-0.4","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","442","580621","0.0-7.0-1.4","1614","[""videos/med_med_c9_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","443","581122","0.0-7.0-0.5","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","444","582513","0.0-7.0-1.5","1389","[""videos/fast_med_c6_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","445","583015","0.0-7.0-0.6","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","446","584462","0.0-7.0-1.6","1446","[""videos/fast_high_c10_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","447","585214","0.0-7.0-0.7","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","448","586689","0.0-7.0-1.7","1474","[""videos/slow_high_c3_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","449","587691","0.0-7.0-0.8","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","450","589262","0.0-7.0-1.8","1570","[""videos/med_low_c9_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","451","590264","0.0-7.0-0.9","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","452","592026","0.0-7.0-1.9","1761","[""videos/med_high_c13_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","453","593028","0.0-7.0-0.10","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","454","594577","0.0-7.0-1.10","1548","[""videos/fast_high_c17_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","455","595369","0.0-7.0-2.10-0.10","792","<p>You can take a quick break now if you need it.</p>
      <p>Press the spacebar to continue.</p>"," ","",""
"","","","","","html-keyboard-response","456","595871","0.0-7.0-0.11","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","457","597471","0.0-7.0-1.11","1598","[""videos/fast_high_c12_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","458","597972","0.0-7.0-0.12","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","459","599553","0.0-7.0-1.12","1579","[""videos/fast_low_c14_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","460","600306","0.0-7.0-0.13","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","461","602021","0.0-7.0-1.13","1714","[""videos/med_high_c8_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","462","602772","0.0-7.0-0.14","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","463","604322","0.0-7.0-1.14","1548","[""videos/slow_med_c7_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","464","605325","0.0-7.0-0.15","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","465","608217","0.0-7.0-1.15","2890","[""videos/slow_low_c7_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","466","608719","0.0-7.0-0.16","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","467","610213","0.0-7.0-1.16","1493","[""videos/med_high_c6_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","468","611215","0.0-7.0-0.17","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","469","612668","0.0-7.0-1.17","1451","[""videos/fast_med_c14_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","470","613670","0.0-7.0-0.18","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","471","615091","0.0-7.0-1.18","1420","[""videos/med_med_c11_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","472","615592","0.0-7.0-0.19","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","473","617050","0.0-7.0-1.19","1456","[""videos/med_low_c10_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","474","618052","0.0-7.0-0.20","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","475","619137","0.0-7.0-1.20","1083","[""videos/slow_high_c13_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","476","619889","0.0-7.0-0.21","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","477","621224","0.0-7.0-1.21","1334","[""videos/slow_med_c10_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","478","622226","0.0-7.0-0.22","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","479","623614","0.0-7.0-1.22","1387","[""videos/slow_low_c3_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","480","624365","0.0-7.0-0.23","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","481","625788","0.0-7.0-1.23","1422","[""videos/fast_med_c17_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","482","626790","0.0-7.0-0.24","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","483","628017","0.0-7.0-1.24","1226","[""videos/slow_low_c12_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","484","628519","0.0-7.0-0.25","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","485","630023","0.0-7.0-1.25","1502","[""videos/fast_low_c17_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","486","631025","0.0-7.0-0.26","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","487","632875","0.0-7.0-1.26","1849","[""videos/med_med_c7_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","488","633626","0.0-7.0-0.27","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","489","635418","0.0-7.0-1.27","1791","[""videos/med_med_c8_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","490","636420","0.0-7.0-0.28","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","491","638114","0.0-7.0-1.28","1692","[""videos/fast_high_c4_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","492","638865","0.0-7.0-0.29","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","493","640443","0.0-7.0-1.29","1577","[""videos/med_med_c6_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","494","641445","0.0-7.0-0.30","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","495","643238","0.0-7.0-1.30","1791","[""videos/fast_med_c13_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","496","643996","0.0-7.0-2.30-0.30","758","<p>You can take a quick break now if you need it.</p>
      <p>Press the spacebar to continue.</p>"," ","",""
"","","","","","html-keyboard-response","497","644497","0.0-7.0-0.31","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","498","646199","0.0-7.0-1.31","1700","[""videos/med_low_c12_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","499","646701","0.0-7.0-0.32","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","500","648194","0.0-7.0-1.32","1492","[""videos/fast_low_c5_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","501","648696","0.0-7.0-0.33","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","502","650352","0.0-7.0-1.33","1654","[""videos/fast_high_c11_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","503","651354","0.0-7.0-0.34","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","504","652851","0.0-7.0-1.34","1495","[""videos/med_low_c16_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","505","653853","0.0-7.0-0.35","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","506","655563","0.0-7.0-1.35","1708","[""videos/med_low_c7_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","507","656064","0.0-7.0-0.36","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","508","657386","0.0-7.0-1.36","1320","[""videos/fast_med_c11_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","509","657887","0.0-7.0-0.37","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","510","659408","0.0-7.0-1.37","1520","[""videos/fast_high_c15_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","511","660411","0.0-7.0-0.38","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","512","662014","0.0-7.0-1.38","1602","[""videos/slow_high_c1_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","513","662767","0.0-7.0-0.39","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","514","664426","0.0-7.0-1.39","1658","[""videos/med_high_c5_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","515","665428","0.0-7.0-0.40","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","516","667192","0.0-7.0-1.40","1762","[""videos/fast_high_c8_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","517","668194","0.0-7.0-0.41","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","518","669672","0.0-7.0-1.41","1476","[""videos/fast_med_c15_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","519","670424","0.0-7.0-0.42","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","520","672015","0.0-7.0-1.42","1590","[""videos/med_med_c4_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","521","672767","0.0-7.0-0.43","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","522","674225","0.0-7.0-1.43","1457","[""videos/slow_low_c5_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","523","674726","0.0-7.0-0.44","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","524","676226","0.0-7.0-1.44","1499","[""videos/slow_low_c4_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","525","676978","0.0-7.0-0.45","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","526","678656","0.0-7.0-1.45","1676","[""videos/med_high_c10_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","527","679658","0.0-7.0-0.46","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","528","681333","0.0-7.0-1.46","1673","[""videos/slow_high_c2_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","529","682084","0.0-7.0-0.47","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","530","683605","0.0-7.0-1.47","1519","[""videos/slow_med_c4_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","531","684606","0.0-7.0-0.48","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","532","686062","0.0-7.0-1.48","1454","[""videos/med_low_c2_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","533","687064","0.0-7.0-0.49","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","534","688618","0.0-7.0-1.49","1553","[""videos/med_high_c7_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","535","689120","0.0-7.0-0.50","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","536","690601","0.0-7.0-1.50","1479","[""videos/med_low_c5_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","537","691371","0.0-7.0-2.50-0.50","769","<p>You can take a quick break now if you need it.</p>
      <p>Press the spacebar to continue.</p>"," ","",""
"","","","","","html-keyboard-response","538","692123","0.0-7.0-0.51","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","539","693539","0.0-7.0-1.51","1415","[""videos/fast_med_c16_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","540","694041","0.0-7.0-0.52","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","541","695346","0.0-7.0-1.52","1304","[""videos/slow_med_c1_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","542","696348","0.0-7.0-0.53","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","543","698175","0.0-7.0-1.53","1825","[""videos/fast_low_c16_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","544","698677","0.0-7.0-0.54","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","545","700430","0.0-7.0-1.54","1752","[""videos/med_low_c8_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","546","700932","0.0-7.0-0.55","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","547","702649","0.0-7.0-1.55","1716","[""videos/fast_low_c15_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","548","703652","0.0-7.0-0.56","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","549","705597","0.0-7.0-1.56","1944","[""videos/slow_high_c6_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","550","706599","0.0-7.0-0.57","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","551","708058","0.0-7.0-1.57","1458","[""videos/med_med_c1_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","552","709060","0.0-7.0-0.58","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","553","710393","0.0-7.0-1.58","1331","[""videos/med_high_c1_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","554","711146","0.0-7.0-0.59","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","555","712662","0.0-7.0-1.59","1515","[""videos/fast_low_c12_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","556","713664","0.0-7.0-0.60","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","557","715194","0.0-7.0-1.60","1529","[""videos/slow_high_c4_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","558","715696","0.0-7.0-0.61","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","559","717115","0.0-7.0-1.61","1418","[""videos/slow_low_c1_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","560","717867","0.0-7.0-0.62","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","561","719220","0.0-7.0-1.62","1351","[""videos/slow_med_c2_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","562","719722","0.0-7.0-0.63","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","563","721257","0.0-7.0-1.63","1534","[""videos/med_high_c3_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","564","722259","0.0-7.0-0.64","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","565","723477","0.0-7.0-1.64","1217","[""videos/slow_med_c5_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","566","730309","0.0-8.0","6831","<p>Thank you for completing the experiment.</p>"," ","",""
