"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","task","test_trial"
"","","","","","html-keyboard-response","307","570832","0.0-5.0-0.143","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","308","572947","0.0-5.0-1.143","2114","[""videos/fast_low_c12_purple_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","309","574215","0.0-6.0","1267","<p>You can take a quick break now if you need it.</p>
      <p>Press the spacebar to continue.</p>"," ","",""
"","","","","","html-keyboard-response","310","574716","0.0-7.0-0.0","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","311","576763","0.0-7.0-1.0","2046","[""videos/med_med_c7_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","312","577516","0.0-7.0-0.1","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","313","579340","0.0-7.0-1.1","1823","[""videos/slow_low_c5_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","314","580342","0.0-7.0-0.2","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","315","581992","0.0-7.0-1.2","1648","[""videos/slow_high_c6_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","316","582994","0.0-7.0-0.3","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","317","584818","0.0-7.0-1.3","1823","[""videos/med_low_c10_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","318","585820","0.0-7.0-0.4","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","319","587279","0.0-7.0-1.4","1458","[""videos/med_high_c5_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","320","588031","0.0-7.0-0.5","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","321","590073","0.0-7.0-1.5","2041","[""videos/fast_med_c17_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","322","591075","0.0-7.0-0.6","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","323","592498","0.0-7.0-1.6","1422","[""videos/med_low_c7_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","324","593249","0.0-7.0-0.7","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","325","594735","0.0-7.0-1.7","1484","[""videos/slow_low_c4_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","326","595737","0.0-7.0-0.8","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","327","597297","0.0-7.0-1.8","1558","[""videos/med_high_c8_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","328","597798","0.0-7.0-0.9","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","329","599068","0.0-7.0-1.9","1268","[""videos/med_low_c2_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","330","599570","0.0-7.0-0.10","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","331","600989","0.0-7.0-1.10","1418","[""videos/slow_med_c5_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","332","678831","0.0-7.0-2.10-0.10","77840","<p>You can take a quick break now if you need it.</p>
      <p>Press the spacebar to continue.</p>"," ","",""
"","","","","","html-keyboard-response","333","679833","0.0-7.0-0.11","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","334","681158","0.0-7.0-1.11","1324","[""videos/slow_high_c4_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","335","681911","0.0-7.0-0.12","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","336","683390","0.0-7.0-1.12","1478","[""videos/med_med_c8_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","337","684142","0.0-7.0-0.13","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","338","685699","0.0-7.0-1.13","1556","[""videos/fast_high_c15_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","339","686701","0.0-7.0-0.14","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","340","688015","0.0-7.0-1.14","1312","[""videos/slow_med_c1_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","341","689016","0.0-7.0-0.15","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","342","690537","0.0-7.0-1.15","1519","[""videos/med_high_c13_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","343","691038","0.0-7.0-0.16","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","344","692514","0.0-7.0-1.16","1475","[""videos/slow_low_c12_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","345","693516","0.0-7.0-0.17","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","346","695081","0.0-7.0-1.17","1563","[""videos/fast_high_c17_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","347","695583","0.0-7.0-0.18","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","348","696711","0.0-7.0-1.18","1127","[""videos/slow_low_c1_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","349","697714","0.0-7.0-0.19","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","350","698952","0.0-7.0-1.19","1237","[""videos/fast_med_c6_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","351","699704","0.0-7.0-0.20","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","352","701467","0.0-7.0-1.20","1762","[""videos/fast_med_c15_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","353","702469","0.0-7.0-0.21","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","354","704061","0.0-7.0-1.21","1591","[""videos/med_low_c8_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","355","704814","0.0-7.0-0.22","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","356","706064","0.0-7.0-1.22","1249","[""videos/med_med_c6_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","357","706817","0.0-7.0-0.23","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","358","708109","0.0-7.0-1.23","1291","[""videos/fast_low_c5_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","359","708861","0.0-7.0-0.24","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","360","710312","0.0-7.0-1.24","1450","[""videos/med_high_c3_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","361","711064","0.0-7.0-0.25","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","362","712772","0.0-7.0-1.25","1707","[""videos/med_high_c7_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","363","713775","0.0-7.0-0.26","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","364","715233","0.0-7.0-1.26","1457","[""videos/fast_high_c10_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","365","716236","0.0-7.0-0.27","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","366","717930","0.0-7.0-1.27","1693","[""videos/fast_low_c16_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","367","718932","0.0-7.0-0.28","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","368","720167","0.0-7.0-1.28","1234","[""videos/med_med_c1_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","369","721170","0.0-7.0-0.29","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","370","722875","0.0-7.0-1.29","1704","[""videos/med_high_c10_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","371","723375","0.0-7.0-0.30","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","372","724709","0.0-7.0-1.30","1332","[""videos/slow_low_c3_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","373","761359","0.0-7.0-2.30-0.30","36649","<p>You can take a quick break now if you need it.</p>
      <p>Press the spacebar to continue.</p>"," ","",""
"","","","","","html-keyboard-response","374","762111","0.0-7.0-0.31","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","375","763411","0.0-7.0-1.31","1299","[""videos/fast_med_c11_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","376","764164","0.0-7.0-0.32","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","377","765685","0.0-7.0-1.32","1520","[""videos/med_low_c9_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","378","766688","0.0-7.0-0.33","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","379","768153","0.0-7.0-1.33","1464","[""videos/med_low_c12_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","380","768655","0.0-7.0-0.34","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","381","770218","0.0-7.0-1.34","1562","[""videos/fast_low_c17_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","382","770971","0.0-7.0-0.35","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","383","772281","0.0-7.0-1.35","1308","[""videos/slow_med_c7_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","384","772783","0.0-7.0-0.36","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","385","773948","0.0-7.0-1.36","1164","[""videos/fast_high_c4_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","386","774700","0.0-7.0-0.37","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","387","776047","0.0-7.0-1.37","1345","[""videos/med_low_c5_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","388","776548","0.0-7.0-0.38","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","389","778101","0.0-7.0-1.38","1551","[""videos/fast_low_c14_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","390","779103","0.0-7.0-0.39","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","391","780535","0.0-7.0-1.39","1431","[""videos/fast_low_c12_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","392","781538","0.0-7.0-0.40","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","393","782692","0.0-7.0-1.40","1153","[""videos/med_med_c4_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","394","783694","0.0-7.0-0.41","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","395","784932","0.0-7.0-1.41","1236","[""videos/slow_high_c13_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","396","785934","0.0-7.0-0.42","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","397","787364","0.0-7.0-1.42","1429","[""videos/med_low_c16_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","398","787866","0.0-7.0-0.43","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","399","789389","0.0-7.0-1.43","1522","[""videos/fast_low_c15_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","400","789891","0.0-7.0-0.44","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","401","791178","0.0-7.0-1.44","1286","[""videos/fast_high_c11_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","402","792180","0.0-7.0-0.45","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","403","793270","0.0-7.0-1.45","1088","[""videos/med_high_c1_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","404","794272","0.0-7.0-0.46","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","405","795508","0.0-7.0-1.46","1235","[""videos/fast_med_c13_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","406","796260","0.0-7.0-0.47","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","407","797692","0.0-7.0-1.47","1430","[""videos/slow_high_c3_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","408","798444","0.0-7.0-0.48","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","409","799694","0.0-7.0-1.48","1249","[""videos/fast_high_c8_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","410","800196","0.0-7.0-0.49","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","411","802480","0.0-7.0-1.49","2283","[""videos/slow_med_c10_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","412","803233","0.0-7.0-0.50","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","413","804924","0.0-7.0-1.50","1690","[""videos/med_med_c14_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","414","817682","0.0-7.0-2.50-0.50","12757","<p>You can take a quick break now if you need it.</p>
      <p>Press the spacebar to continue.</p>"," ","",""
"","","","","","html-keyboard-response","415","818433","0.0-7.0-0.51","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","416","820116","0.0-7.0-1.51","1682","[""videos/med_med_c11_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","417","820617","0.0-7.0-0.52","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","418","822165","0.0-7.0-1.52","1546","[""videos/med_med_c9_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","419","822666","0.0-7.0-0.53","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","420","824166","0.0-7.0-1.53","1499","[""videos/fast_med_c14_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","421","824917","0.0-7.0-0.54","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","422","826519","0.0-7.0-1.54","1601","[""videos/fast_med_c16_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","423","827521","0.0-7.0-0.55","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","424","828979","0.0-7.0-1.55","1456","[""videos/slow_med_c4_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","425","829982","0.0-7.0-0.56","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","426","831299","0.0-7.0-1.56","1316","[""videos/slow_low_c2_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","427","831800","0.0-7.0-0.57","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","428","832988","0.0-7.0-1.57","1186","[""videos/slow_med_c2_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","429","833989","0.0-7.0-0.58","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","430","835350","0.0-7.0-1.58","1359","[""videos/slow_high_c2_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","431","836352","0.0-7.0-0.59","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","432","837863","0.0-7.0-1.59","1510","[""videos/fast_high_c13_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","433","838615","0.0-7.0-0.60","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","434","840054","0.0-7.0-1.60","1438","[""videos/slow_low_c7_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","435","840806","0.0-7.0-0.61","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","436","842141","0.0-7.0-1.61","1333","[""videos/fast_high_c12_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","437","843143","0.0-7.0-0.62","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","438","844431","0.0-7.0-1.62","1286","[""videos/slow_med_c3_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","439","845432","0.0-7.0-0.63","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","440","846621","0.0-7.0-1.63","1187","[""videos/slow_high_c1_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","441","847622","0.0-7.0-0.64","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","442","848881","0.0-7.0-1.64","1258","[""videos/med_high_c6_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","443","862856","0.0-8.0","13974","<p>Thank you for completing the experiment.</p>"," ","",""
