"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","task","test_trial"
"","","","","","video-keyboard-response","110","736820","0.0-3.0-1.52","1240","[""videos/slow_high_c3_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","111","737822","0.0-3.0-0.53","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","112","739129","0.0-3.0-1.53","1306","[""videos/slow_high_c13_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","113","739630","0.0-3.0-0.54","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","114","740846","0.0-3.0-1.54","1214","[""videos/slow_low_c7_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","115","741847","0.0-3.0-0.55","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","116","743661","0.0-3.0-1.55","1813","[""videos/med_med_c14_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","117","744414","0.0-3.0-0.56","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","118","745426","0.0-3.0-1.56","1011","[""videos/med_med_c9_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","119","746427","0.0-3.0-0.57","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","120","747553","0.0-3.0-1.57","1124","[""videos/fast_high_c10_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","121","748554","0.0-3.0-0.58","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","122","749587","0.0-3.0-1.58","1031","[""videos/slow_med_c10_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","123","750088","0.0-3.0-0.59","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","124","751311","0.0-3.0-1.59","1221","[""videos/med_low_c16_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","125","761910","0.0-3.0-2.59-0.59","10599","<p>You can take a quick break now if you need it.</p>
      <p>Press the spacebar to continue.</p>"," ","",""
"","","","","","html-keyboard-response","126","762662","0.0-3.0-0.60","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","127","764075","0.0-3.0-1.60","1411","[""videos/fast_low_c14_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","128","764576","0.0-3.0-0.61","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","129","766298","0.0-3.0-1.61","1721","[""videos/slow_low_c2_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","130","767051","0.0-3.0-0.62","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","131","769084","0.0-3.0-1.62","2032","[""videos/med_high_c10_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","132","769586","0.0-3.0-0.63","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","133","770827","0.0-3.0-1.63","1239","[""videos/fast_med_c13_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","134","771328","0.0-3.0-0.64","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","135","772480","0.0-3.0-1.64","1150","[""videos/fast_med_c16_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","136","779432","0.0-4.0","6952","<p>You can take a quick break now if you need it.</p>
      <p>Press the spacebar to continue.</p>"," ","",""
"","","","","","html-keyboard-response","137","780434","0.0-5.0-0.0","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","138","781872","0.0-5.0-1.0","1437","[""videos/fast_high_c13_purple_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","139","782874","0.0-5.0-0.1","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","140","784291","0.0-5.0-1.1","1416","[""videos/med_med_c7_purple_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","141","785044","0.0-5.0-0.2","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
